,file,sentence,word_labels
13,101002pssa201127501,8Pb18SbTe20-xSex compounds were prepared in a cubic anvil high-pressure apparatus (SPD 6 x 1200T ) with a sample chamber of 23 mm on an edge at 1200-1300 K and 4 .,"I,B,O,B,O,O,B,I,I,B,B,I,I,I,O,O,O,B,I,O,O,B,O,O,B,O,O,O,O,O,O"
14,101002pssa201127501,0 GPa .,"O,O,O"
15,101002pssa201127501,The temperature and pressure were maintained for 20 min .,"O,B,O,B,O,B,O,O,O,O"
16,101002pssa201127501,"After that , the electrical power for heating was cut off and the pressure was released .","O,O,O,O,B,I,O,B,O,O,O,O,O,B,O,B,O"
17,101002pssa201127501,"The pressure was estimated by the oil press load , which was calibrated by the pressure-induced phase transitions of bismuth , thallium , and barium metals .","O,B,O,B,O,O,B,I,I,O,O,O,B,O,O,B,I,I,O,B,O,B,O,O,B,B,O"
18,101002pssa201127501,"The temperature was estimated by the relationship of input heater power and temperature , which was measured by the platinum-rhodium thermocouples .","O,B,O,B,O,O,O,O,B,I,I,O,B,O,O,O,B,O,O,B,B,O"
0,101016jjpowsour201207012,10 .,"O,O"
1,101016jjpowsour201207012,1016/j .,"O,O"
2,101016jjpowsour201207012,jpowsour .,"O,O"
3,101016jjpowsour201207012,2012 .,"O,O"
4,101016jjpowsour201207012,07 .,"O,O"
5,101016jjpowsour201207012,012 Direct synthesis of palladium nanoparticles on Mn3O4 modified multi-walled carbon nanotubes: A highly active catalyst for methanol electro-oxidation in alkaline media All chemical reagents used in this experiment were of analytical grade .,"O,O,O,O,B,B,O,B,O,B,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,101016jjpowsour201207012,"Sulfuric acid , nitric acid , hydrochloric acid , ethanol , methanol , NaOH , H2PdCl4 , KMnO4 , NaBH4 and polyethlyleneglycol 20 , 000 (PEG 20000 ) were procured commercially and used without further purification .","B,I,O,B,I,O,B,I,O,B,O,B,O,B,O,B,O,B,O,B,O,B,I,I,I,B,I,O,O,B,O,O,B,O,O,O,O"
7,101016jjpowsour201207012,The raw MWCNTs were purchased from Shenzhen Nanotechnologies Port Co .,"O,B,B,O,B,O,B,I,I,I,I"
8,101016jjpowsour201207012,Ltd .,"I,I"
9,101016jjpowsour201207012,"(Shenzhen , China ) with the diameter of 40-60 nm , length of 5-15 μm , and purity of 98% .","I,I,I,I,O,O,B,O,O,B,O,B,O,O,B,O,O,O,O,B,O"
10,101016jjpowsour201207012,Nafion (perfluorosulfonic acid-PTFE copolymer ) was purchased from Alfa Aesar (A Johnson Matthey Company ) with the concentration of 5% w/w solution .,"B,B,I,I,O,O,B,O,B,I,I,I,I,I,I,O,O,O,O,B,I,O,O"
11,101016jjpowsour201207012,Raw-MWCNTs were refluxed in a concentrated H2SO4-HNO3 mixture (8 .,"B,O,B,O,O,B,B,B,O,O"
12,101016jjpowsour201207012,0 M for each acid ) at a bath temperature of 80 degC with duration of 2 h to remove the impurities .,"O,B,O,O,O,O,O,O,B,I,O,O,O,O,B,O,O,O,O,O,O,O,O"
13,101016jjpowsour201207012,The acid-treated MWCNTs (AO-MWCNTs ) were washed for several times with deionized water and dried in a vacuum oven at 70 degC for 12 h for further use .,"O,B,B,B,O,O,B,O,B,I,O,B,B,O,B,O,O,B,I,O,O,O,O,O,O,O,O,O,O"
14,101016jjpowsour201207012,"For preparing the Mn3O4/MWCNT composites , the AO-MWCNTs , hydrochloric acid (HCl ) and potassium permanganate (KMnO4 ) were used as the starting material , PEG 20000 as the surfactant and reducing agent .","O,B,O,B,B,O,O,B,O,B,I,B,O,O,B,I,B,O,O,B,O,O,O,O,O,B,I,O,O,O,O,O,O,O"
15,101016jjpowsour201207012,A typical synthesis route was as follows: 5 mL of 0 .,"O,O,O,O,O,O,O,O,B,O,O,O"
16,101016jjpowsour201207012,1 M KMnO4 and 2 .,"O,B,B,O,O,O"
17,101016jjpowsour201207012,"5 mL of 50 g L-1 PEG 20000 was mixed in 100 mL beaker , stirred for 30 min .","O,B,O,O,B,I,B,I,O,B,O,O,B,B,O,B,O,O,O,O"
18,101016jjpowsour201207012,30 mg AO-MWCNTs and 10 mL of H2O was dispersed in 50 mL beaker after 30 min sonication and this suspension was added into the above solution with continuous stirring for 2 h .,"O,B,B,O,O,B,O,B,O,B,O,O,B,B,O,O,O,B,O,O,B,O,B,O,O,O,B,O,O,B,O,O,O,O"
19,101016jjpowsour201207012,Then 1 .,"O,O,O"
20,101016jjpowsour201207012,0 M hydrochloric acid was added to the solution until its pH dropped to about 2 .,"O,B,B,I,O,B,O,O,B,O,O,O,B,O,O,O,O"
21,101016jjpowsour201207012,"0 , and then stirred about 2 h at room temperature until the color of the KMnO4 faded .","O,O,O,O,B,O,O,O,O,B,I,O,O,O,O,O,B,O,O"
22,101016jjpowsour201207012,"Finally , the resulting product was centrifuged , washed with deionized water and ethanol respectively , dried overnight at 70 degC to obtain high purified Mn3O4/MWCNTs .","O,O,O,B,B,O,B,O,B,O,B,B,O,B,O,O,B,B,O,O,O,O,B,B,I,B,O"
23,101016jjpowsour201207012,Pd-Mn3O4/MWCNTs (20 wt .,"B,O,B,I"
24,101016jjpowsour201207012,"% metal content ) nano-sized catalysts were synthesized using NaBH4 as reducing agent by wet impregnation method: 20 mg of Mn3O4/MWCNTs powder was dispersed in 20 mL ethanol/water (1:1 , v/v ratio ) solution in 100 mL beaker , mixed with 9 .","I,O,O,O,B,I,O,B,O,B,O,O,O,O,B,I,I,O,B,O,B,B,O,B,O,O,B,B,O,O,B,I,O,B,O,O,B,B,O,B,O,O,O"
25,101016jjpowsour201207012,4 mL of 5 mM H2PdCl4 solution and stirred for 10 h .,"O,B,O,O,B,B,B,O,B,O,O,O,O"
26,101016jjpowsour201207012,A freshly prepared solution of 50 mg NaBH4 in 10 mL water was added dropwise into the above solution under vigorous stirring .,"O,B,I,I,O,O,B,B,O,O,B,B,O,B,B,O,O,O,B,O,B,B,O"
27,101016jjpowsour201207012,"After stirred for an additional 2 h , the black solid was centrifuged and washed with deionized water for several times , and then dried overnight in oven at 70 degC .","O,B,O,O,O,O,O,O,O,B,B,O,B,O,B,O,B,B,O,B,I,O,O,O,B,B,O,B,O,O,O,O"
28,101016jjpowsour201207012,"For comparison , Pd nanoparticles supported on MWCNTs and Vulcan XC-72 catalysts were also obtained by the same process .","O,O,O,B,B,O,O,B,O,B,I,B,O,O,B,O,O,O,O,O"
29,101016jjpowsour201207012,The Mn3O4 content of prepared Pd-Mn3O4/MWCNTs was 40 wt .,"O,O,O,O,O,O,O,O,O,O"
30,101016jjpowsour201207012,% and the palladium loading of every catalysts was 20 wt .,"O,O,O,O,O,O,O,O,O,O,O,O"
31,101016jjpowsour201207012,% .,"O,O"
0,101016jssi201001008,10 .,"O,O"
1,101016jssi201001008,1016/j .,"O,O"
2,101016jssi201001008,ssi .,"O,O"
3,101016jssi201001008,2010 .,"O,O"
4,101016jssi201001008,01 .,"O,O"
5,101016jssi201001008,"008 Perovskite membrane of La1-xSrxTi1-yFeyO3-δ for partial oxidation of methane to syngas Powders of La2O3 (Wako Pure Chemical Industries , Ltd .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,B,I,I,I,I,I,I"
6,101016jssi201001008,", grain size 1 μm ) , SrCO3 (Wako , grain size 1 μm ) , TiO2 (Wako , grain size 1 μm ) , and Fe2O3 (Wako , grain size 1 μm ) were mixed to prepare various compositions of La1-xSrxTi1-yFeyO3-δ with x = 0 .","O,B,I,O,B,O,O,B,B,O,B,I,O,B,O,O,B,B,O,B,I,O,B,O,O,O,B,B,O,B,I,O,B,O,O,B,O,O,O,O,O,B,O,O,O,O,O"
7,101016jssi201001008,1-0 .,"O,O"
8,101016jssi201001008,8 and y = 0 .,"O,O,O,O,O,O"
9,101016jssi201001008,6-1 .,"O,O"
10,101016jssi201001008,0 .,"O,O"
11,101016jssi201001008,"The powders were mixed using a ball mill with YSZ balls for 5 h , and then calcined at 1000 degC for 6 h .","O,B,O,B,O,O,B,I,O,B,I,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
12,101016jssi201001008,"The calcined powder was mixed with a PVA aqueous solution binder and compacted into pellets (bar of 5 x 5 x 30 mm , disk of φ = 25 mmxt = 3 mm ) using a compact press of 100 MPa .","O,O,B,O,B,O,O,B,B,I,I,O,B,O,B,B,O,O,O,O,O,O,B,O,O,O,B,O,O,B,O,O,B,O,O,O,B,I,O,O,O,O"
13,101016jssi201001008,These compacts were fired at 1400degC in air for 3 h .,"O,B,O,B,O,O,O,B,O,O,O,O"
0,101016jtsf201212064,10 .,"O,O"
1,101016jtsf201212064,1016/j .,"O,O"
2,101016jtsf201212064,tsf .,"O,O"
3,101016jtsf201212064,2012 .,"O,O"
4,101016jtsf201212064,12 .,"O,O"
5,101016jtsf201212064,064 Oxidation resistance and structural evolution of (TiVCrZrHf ) N coatings The (TiVCrZrHf ) N coatings were deposited on p-Si (100 ) wafers by a reactive RF magnetron sputtering system using equimolar TiVCrZrHf targets (75 mm in diameter ) .,"O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,B,O,B,O,B,B,I,I,O,O,B,I,I,I,O,O,B,B,B,O,B,O,B,O,O"
6,101016jtsf201212064,"Before deposition , the Si substrates were cleaned and rinsed with ethanol and distilled water in an ultrasonic bath .","O,O,O,O,B,B,O,B,O,B,O,B,O,B,B,O,O,B,I,O"
7,101016jtsf201212064,"Then , 1 .","O,O,O,O"
8,101016jtsf201212064,4 μm-thick (TiVCrZrHf ) N coatings were deposited at a plasma power of 350 W and a substrate bias of - 100 V in an Ar + N2 mixed atmosphere under a working pressure of 6 .,"O,B,B,I,I,B,O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,I,O,B,O,O,O,O,O,O,O"
9,101016jtsf201212064,67 x 10- 1 Pa at 450 degC .,"O,O,O,O,O,O,O,O,O"
10,101016jtsf201212064,"The flow rates of Ar and N2 were maintained at 100 and 4 sccm , respectively .","O,O,O,O,B,O,B,O,O,O,O,O,O,B,O,O,O"
11,101016jtsf201212064,"To determine the oxidation resistance of the as-deposited (TiVCrZrHf ) N coatings , they were annealed at different temperatures (300-700 degC ) for 2 h in air using a furnace .","O,O,O,O,O,O,O,O,B,I,I,B,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O"
0,101002ente201300102,10 .,"O,O"
1,101002ente201300102,1002/ente .,"O,O"
2,101002ente201300102,201300102 Ultrathin Surface Modification by Atomic Layer Deposition on High Voltage Cathode LiNi 0 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,101002ente201300102,5 Mn 1 .,"O,O,O,O"
4,101002ente201300102,5 O 4 for Lithium Ion Batteries LiNi0 .,"O,O,O,O,O,O,O,B,I"
5,101002ente201300102,5Mn1 .,"I,I"
6,101002ente201300102,5O4 particles were synthesized through solid-state reactions .,"I,B,O,B,O,B,I,O"
7,101002ente201300102,Nickel acetate [Ni ( Ac ) 2[ ?,"B,I,B,I,I,I,I,I"
8,101002ente201300102,]4 H2O] and manganese acetate [Mn ( Ac ) 2[ ?,"I,I,O,B,I,B,I,I,I,I,I"
9,101002ente201300102,]4 H2O] were mixed at a molar ratio of Ni/Mn=1:3 and milled in a mortar .,"I,I,O,B,O,O,B,I,O,B,O,B,O,O,B,O"
10,101002ente201300102,"After heating at 500 degC for 5 h , lithium acetate (LiAc[ ?","O,B,O,O,O,O,O,O,O,B,I,B,I"
11,101002ente201300102,]2 H2O ) was added to the mixture at a molar ratio of Li/Ni/Mn=2 .,"I,I,O,O,B,O,O,B,O,O,B,I,O,B,O"
12,101002ente201300102,"1:1:3 (5 % excess Li source was added to balance for the volatilized Li during calcination ) , and the mixture was heated to 500 degC for 5 h once more .","O,O,B,O,B,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O"
13,101002ente201300102,Then the mixture was milled and sintered at 950 degC for 10 h followed by annealing at 700 degC for 10 h .,"O,O,B,O,B,O,B,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O"
0,101016jjssc200402014,10 .,"O,O"
1,101016jjssc200402014,1016/j .,"O,O"
2,101016jjssc200402014,jssc .,"O,O"
3,101016jjssc200402014,2004 .,"O,O"
4,101016jjssc200402014,02 .,"O,O"
5,101016jjssc200402014,"014 Synthesis and characterization of n=5 , 6 members of the La4Srn-4TinO3n+2 series with layered structure based upon perovskite The samples were prepared by traditional solid-state reaction .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,B,O,O,B,O,B,O,B,O,O,B,I,O"
6,101016jjssc200402014,"Stoichiometric amounts of pre-dried high-purity La2O3 , SrCO3 and TiO2 (Aldrich ) were mixed and ground and then calcined at 1200degC for 6 h .","B,I,O,B,I,B,O,B,O,B,B,O,O,B,O,B,O,O,B,O,O,O,O,O,O"
7,101016jjssc200402014,"The resulting powder was subsequently ground , mixed and uniaxially pressed into pellets , which were deposited on alumina crucibles containing sacrificial powder and then they were fired at 1400-1600degC for 3-9 days with intermediate processes of grinding , mixing and ""pelletizing"" .","O,O,B,O,O,B,O,B,O,B,B,O,B,O,O,O,B,O,B,B,O,B,B,O,O,O,O,B,O,O,O,O,O,O,B,O,O,B,O,B,O,B,O"
8,101016jjssc200402014,"XRD data were collected with a Stoe StadiP X-ray diffractometer , using CuKα1 radiation in the range 2θ=5-70deg in steps of 0 .","B,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,B,O,O,O,O,O"
9,101016jjssc200402014,1deg at 300 s/step .,"B,O,O,B,O"
10,101016jjssc200402014,HRTEM imaging and SAED were carried out using a JEOL-JEM 2011 electron microscope operating at 200 kV and equipped with a side entry +-20deg double tilt specimen holder .,"B,I,O,B,O,O,O,O,O,B,I,I,I,O,O,O,B,O,O,O,O,O,O,B,O,O,O,O,O"
11,101016jjssc200402014,EDS microanalyses were performed using an Oxford Link ISIS system in at least 25 different crystals to confirm compositional homogeneity .,"B,I,O,O,O,O,B,I,I,I,O,O,O,O,O,B,O,O,O,B,O"
0,101016jcattod201404032,10 .,"O,O"
1,101016jcattod201404032,1016/j .,"O,O"
2,101016jcattod201404032,cattod .,"O,O"
3,101016jcattod201404032,2014 .,"O,O"
4,101016jcattod201404032,04 .,"O,O"
5,101016jcattod201404032,"032 Synthesis of C2+ hydrocarbons by CO2 hydrogenation over the composite catalyst of Cu-Zn-Al oxide and HB zeolite using two-stage reactor system under low pressure Among a number of Cu-Zn based methanol synthesis catalysts , we selected a Cu-Zn-Al oxide catalyst with an atomic composition of 6:3:1 in this study , which is analogous to the catalyst actually employed in commercial industrial processes for methanol production [10] and [35] .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,I,I,I,O,O,B,O,B,B,B,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,B,O"
6,101016jcattod201404032,This Cu-Zn-Al oxide catalyst was prepared by a co-precipitation method using an aqueous solution of the corresponding metal nitrates and Na2CO3 .,"O,B,B,B,O,B,O,O,B,O,O,O,B,B,O,O,O,B,I,O,B,O"
7,101016jcattod201404032,"The mixed 1 M solution of Cu , Zn and Al nitrates (6:3:1 in molar ratio ) was added at once into the 1 M solution of Na2CO3 at 80 degC .","O,B,O,B,B,O,B,O,B,O,B,B,O,O,B,I,O,O,B,O,O,O,O,O,B,B,O,B,O,O,O,O"
8,101016jcattod201404032,The amount of Na2CO3 was 1 .,"O,O,O,B,O,O,O"
9,101016jcattod201404032,2 equivalents to the total stoichiometric quantities of the nitrates .,"O,B,O,O,B,I,I,O,O,B,O"
10,101016jcattod201404032,"The precipitate was aged for 2 h at the same temperature , then filtered and washed 5 times with fresh distilled H2O .","O,B,O,B,O,O,O,O,O,B,I,O,O,B,O,B,O,O,O,B,I,B,O"
11,101016jcattod201404032,The gel was dried at 120 degC for 12 h and finally calcined at 500 degC for 4 h or at 350 degC for 3 h in air .,"O,B,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
12,101016jcattod201404032,"The resulting powder , Cu-Zn-Al (6:3:1 ) oxide , was physically mixed with HB zeolite [Tosoh corporation; HSZ-931HOA (SiO2/Al2O3 = 28 .","O,O,B,O,B,O,O,B,O,O,B,B,O,B,I,B,I,B,B,O,O,O"
13,101016jcattod201404032,5 ) or HSZ-940HOA (SiO2/Al2O3 = 41 .,"O,O,O,B,B,O,O,O"
14,101016jcattod201404032,6 ) ] by grinding about 1000 times in various weight ratios to give the composite catalysts .,"O,O,O,O,B,O,O,O,O,O,B,I,O,B,O,B,B,O"
15,101016jcattod201404032,The Cu-Zn (3:7 ) oxide catalyst and its composite catalyst were prepared by the procedures similar to those described above .,"O,B,O,O,B,B,O,O,B,B,O,B,O,O,O,O,O,O,O,O,O"
0,101016jelectacta201008097,10 .,"O,O"
1,101016jelectacta201008097,1016/j .,"O,O"
2,101016jelectacta201008097,electacta .,"O,O"
3,101016jelectacta201008097,2010 .,"O,O"
4,101016jelectacta201008097,08 .,"O,O"
5,101016jelectacta201008097,"097 Degradation of the beta-blocker propranolol by electrochemical advanced oxidation processes based on Fenton's reaction chemistry using a boron-doped diamond anode Propranolol hydrochloride of 99% purity was supplied by the pharmaceutical AstraZeneca Espana (Madrid , Spain ) .","O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,B,B,B,B,I,O,B,B,O,B,O,O,O,B,I,O,O,O,O,O"
6,101016jelectacta201008097,1-Naphthol was reactive reagent from BDH Chemical Ltd .,"B,O,B,I,O,B,I,I,I"
7,101016jelectacta201008097,and phthalic acid was analytical reagent from Aldrich .,"O,B,I,O,B,I,O,B,O"
8,101016jelectacta201008097,Oxamic and oxalic acids were analytical grade from Panreac .,"B,O,B,I,O,B,I,O,B,O"
9,101016jelectacta201008097,"Sulfuric acid , anhydrous sodium sulfate and ferrous sulfate heptahydrate were analytical grade from Merck and Fluka .","B,I,O,B,I,I,O,B,I,I,O,B,I,O,B,I,I,O"
10,101016jelectacta201008097,Solutions were prepared with pure water obtained from a Millipore Milli-Q system with TOC content < 1 μg dm-3 and resistivity > 18 MΩ cm at 25 degC .,"B,O,B,O,B,B,B,O,O,B,I,O,O,B,I,O,O,B,I,O,B,O,O,B,I,O,O,B,O"
11,101016jelectacta201008097,"Organic solvents and other chemicals used were either HPLC or analytical grade from Merck , Fluka , Panreac and Aldrich .","B,B,O,O,B,B,O,O,B,O,B,I,O,B,O,B,O,B,O,B,O"
0,101016jjcat201212002,10 .,"O,O"
1,101016jjcat201212002,1016/j .,"O,O"
2,101016jjcat201212002,jcat .,"O,O"
3,101016jjcat201212002,2012 .,"O,O"
4,101016jjcat201212002,12 .,"O,O"
5,101016jjcat201212002,002 Catalytic performance of sheet-like Fe/ZSM-5 zeolites for the selective oxidation of benzene with nitrous oxide Fe/ZSM-5 zeolite nanosheets were prepared according to a literature procedure modified with the purpose of including Fe3+[25] and [26] .,"O,O,O,O,B,B,B,O,O,O,O,O,B,O,B,I,B,B,I,O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O"
6,101016jjcat201212002,"In a typical synthesis , 10 .","O,O,O,O,O,O,O"
7,101016jjcat201212002,42 g of TEOS (tetraethylorthosilicate ) was added to a solution containing 0 .,"O,B,O,B,B,O,O,B,O,O,B,O,O,O"
8,101016jjcat201212002,"47 g of aluminum nitrate nonahydrate , 0 .","O,B,O,B,I,I,O,O,O"
9,101016jjcat201212002,"06 g of iron nitrate nonahydrate , and 20 .","O,B,O,B,I,I,O,O,O,O"
10,101016jjcat201212002,0 g of distilled water .,"O,B,O,B,B,O"
11,101016jjcat201212002,The mixture was stirred for 2 h .,"O,B,O,B,O,O,O,O"
12,101016jjcat201212002,A solution containing 2 .,"O,B,O,O,O"
13,101016jjcat201212002,"41 g of C16-6-6 ( Br ) 2 or C16-6-6 ( OH ) 2 , 0 .","O,B,O,B,I,I,I,I,O,B,I,I,I,I,O,O,O"
14,101016jjcat201212002,42 g sodium hydroxide (NaOH ) and 15 .,"O,B,B,I,B,O,O,O,O"
15,101016jjcat201212002,7 g of demi-water was added to this mixture and shaken by hand for 5 min .,"O,B,O,B,O,B,O,O,B,O,B,O,O,O,O,O,O"
16,101016jjcat201212002,"After further stirring with a magnetic stirrer for 6 h at room temperature , the gel mixture was transferred to a Teflon-lined stainless-steel autoclave and heated at 140 degC for 9 days under tumbling (60 rpm ) .","O,O,B,O,O,B,I,O,O,O,O,B,I,O,O,B,I,O,B,O,O,B,I,B,O,B,O,O,O,O,O,O,O,B,O,O,O,O"
17,101016jjcat201212002,"The zeolite product was filtered , washed with distilled water , and dried at 100 degC overnight .","O,B,B,O,B,O,B,O,B,B,O,O,B,O,O,O,B,O"
18,101016jjcat201212002,"Using the OH form of the template , three different Si/Fe ratios were employed (Si/Fe = 84 , 180 and 300 ) .","O,O,B,O,O,O,B,O,O,O,B,B,O,B,B,O,O,O,O,O,O,O,O"
19,101016jjcat201212002,The as-synthesized zeolites were calcined at 580 degC for 4 h under a flow of air .,"O,B,B,O,B,O,O,O,O,O,O,O,O,O,O,B,O"
20,101016jjcat201212002,The calcined samples were ion-exchanged into their ammonium form by triple ion-exchange with a 1 M aqueous solution of NH4NO3 at room temperature .,"O,B,B,O,B,O,O,B,O,O,B,I,O,O,O,B,B,I,O,B,O,B,I,O"
21,101016jjcat201212002,The proton form of the zeolites was obtained by calcination at 550 degC under a flow of air for 4 h .,"O,B,I,O,O,B,O,B,O,B,O,O,O,O,O,O,O,B,O,O,O,O"
22,101016jjcat201212002,"The samples are denoted as Fe/ZSM-5-sheet ( x , y ) with x the anion of the template used (OH or Br ) and y the Si/Fe ratio .","O,B,O,B,O,B,I,I,I,I,I,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,B,O,O"
23,101016jjcat201212002,Steam activation was carried out by heating an amount of sample in a flow of 10% water vapor (100 ml min-1 ) in artificial air at 700 degC for 3 h .,"B,I,O,O,O,O,B,O,O,O,B,O,O,O,O,B,B,I,O,B,I,O,O,B,I,O,O,O,O,O,O,O"
24,101016jjcat201212002,"The steamed samples are denoted by using the suffix ""-st . ""","O,B,B,O,B,O,O,O,O,O,O,O"
25,101016jjcat201212002,A reference Fe/ZSM-5 catalyst was prepared by controlled hydrolysis of TEOS in the presence of tetrapropylammonium hydroxide (TPAOH ) according to a literature procedure [10] .,"O,O,B,B,O,B,O,O,B,O,B,O,O,O,O,B,I,B,O,O,O,O,O,O,B,O"
0,101002aoc1683,10 .,"O,O"
1,101002aoc1683,1002/aoc .,"O,O"
2,101002aoc1683,1683 Palladium-Schiff base-triphenylphosphine catalyzed oxidation of alcohols All the chemicals used were of analytical grade .,"O,B,I,O,O,O,O,O,O,B,B,O,O,B,I,O"
3,101002aoc1683,Solvents were purified and dried according to standard procedures .,"B,O,B,O,B,O,O,O,O,O"
4,101002aoc1683,21 Anhydrous PdCl2 was purchased from Merck and was used without further purification .,"B,B,I,O,B,O,B,O,O,B,B,O,B,O"
5,101002aoc1683,[PdCl2 (PPh3 ) 2] was prepared by the reaction of anhydrous PdCl2 (CDH ) and triphenylphosphine in tetrahydrofuran (Merck ) under reflux for 5 h .,"B,I,I,I,O,B,O,O,O,O,B,I,B,O,O,B,O,B,B,O,O,B,O,O,O,O"
6,101002aoc1683,22 The Schiff bases were prepared in 70-80% yield by condensation reactions of 2-hydrazinopyridine (Aldrich ) with the corresponding 5-substituted salicylaldehyde (Loba ) in methanolic media .,"B,O,B,I,O,B,O,B,B,O,B,O,O,B,B,O,O,O,O,B,I,B,O,O,B,B,O"
